teacher_id,course_id,day,start_time,end_time,homeroom_id,school_id,grade_level
108,1,Monday,9:25,10:10,2,2,K
108,1,Tuesday,9:25,10:10,2,2,K
108,1,Wednesday,9:25,10:10,2,2,K
108,1,Thursday,9:25,10:10,2,2,K
108,1,Friday,9:25,10:10,2,2,K
108,7,Monday,10:20,11:05,2,2,K
108,7,Tuesday,10:20,11:05,2,2,K
108,7,Wednesday,10:20,11:05,2,2,K
108,7,Thursday,10:20,11:05,2,2,K
108,7,Friday,10:20,11:05,2,2,K
108,5,Monday,11:15,12:00,2,2,K
108,5,Tuesday,11:15,12:00,2,2,K
108,5,Wednesday,11:15,12:00,2,2,K
108,5,Thursday,11:15,12:00,2,2,K
108,5,Friday,11:15,12:00,2,2,K
108,8,Monday,13:00,13:50,2,2,K
108,8,Tuesday,13:00,13:50,2,2,K
108,8,Wednesday,13:00,13:50,2,2,K
108,8,Thursday,13:00,13:50,2,2,K
108,8,Friday,13:00,13:50,2,2,K
108,3,Monday,14:00,14:45,2,2,K
108,3,Tuesday,14:00,14:45,2,2,K
108,3,Wednesday,14:00,14:45,2,2,K
108,3,Thursday,14:00,14:45,2,2,K
108,3,Friday,14:00,14:45,2,2,K
136,2,Monday,8:30,9:15,3,2,K
136,2,Tuesday,8:30,9:15,3,2,K
136,2,Wednesday,8:30,9:15,3,2,K
136,2,Thursday,8:30,9:15,3,2,K
136,2,Friday,8:30,9:15,3,2,K
136,8,Monday,9:25,10:10,3,2,K
136,8,Tuesday,9:25,10:10,3,2,K
136,8,Wednesday,9:25,10:10,3,2,K
136,8,Thursday,9:25,10:10,3,2,K
136,8,Friday,9:25,10:10,3,2,K
136,3,Monday,10:20,11:05,3,2,K
136,3,Tuesday,10:20,11:05,3,2,K
136,3,Wednesday,10:20,11:05,3,2,K
136,3,Thursday,10:20,11:05,3,2,K
136,3,Friday,10:20,11:05,3,2,K
136,7,Monday,11:15,12:00,3,2,K
136,7,Tuesday,11:15,12:00,3,2,K
136,7,Wednesday,11:15,12:00,3,2,K
136,7,Thursday,11:15,12:00,3,2,K
136,7,Friday,11:15,12:00,3,2,K
136,4,Monday,13:00,13:50,3,2,K
136,4,Tuesday,13:00,13:50,3,2,K
136,4,Wednesday,13:00,13:50,3,2,K
136,4,Thursday,13:00,13:50,3,2,K
136,4,Friday,13:00,13:50,3,2,K
136,1,Monday,14:00,14:45,3,2,K
136,1,Tuesday,14:00,14:45,3,2,K
136,1,Wednesday,14:00,14:45,3,2,K
136,1,Thursday,14:00,14:45,3,2,K
136,1,Friday,14:00,14:45,3,2,K
177,7,Monday,8:30,9:15,1,2,5
177,7,Tuesday,8:30,9:15,1,2,5
177,7,Wednesday,8:30,9:15,1,2,5
177,7,Thursday,8:30,9:15,1,2,5
177,7,Friday,8:30,9:15,1,2,5
177,6,Monday,9:25,10:10,1,2,5
177,6,Tuesday,9:25,10:10,1,2,5
177,6,Wednesday,9:25,10:10,1,2,5
177,6,Thursday,9:25,10:10,1,2,5
177,6,Friday,9:25,10:10,1,2,5
177,8,Monday,10:20,11:05,1,2,5
177,8,Tuesday,10:20,11:05,1,2,5
177,8,Wednesday,10:20,11:05,1,2,5
177,8,Thursday,10:20,11:05,1,2,5
177,8,Friday,10:20,11:05,1,2,5
177,5,Monday,11:15,12:00,1,2,5
177,5,Tuesday,11:15,12:00,1,2,5
177,5,Wednesday,11:15,12:00,1,2,5
177,5,Thursday,11:15,12:00,1,2,5
177,5,Friday,11:15,12:00,1,2,5
177,4,Monday,13:00,13:50,1,2,5
177,4,Tuesday,13:00,13:50,1,2,5
177,4,Wednesday,13:00,13:50,1,2,5
177,4,Thursday,13:00,13:50,1,2,5
177,4,Friday,13:00,13:50,1,2,5
177,1,Monday,14:00,14:45,1,2,5
177,1,Tuesday,14:00,14:45,1,2,5
177,1,Wednesday,14:00,14:45,1,2,5
177,1,Thursday,14:00,14:45,1,2,5
177,1,Friday,14:00,14:45,1,2,5
32,4,Monday,8:30,9:15,2,2,5
32,4,Tuesday,8:30,9:15,2,2,5
32,4,Wednesday,8:30,9:15,2,2,5
32,4,Thursday,8:30,9:15,2,2,5
32,4,Friday,8:30,9:15,2,2,5
32,3,Monday,9:25,10:10,2,2,5
32,3,Tuesday,9:25,10:10,2,2,5
32,3,Wednesday,9:25,10:10,2,2,5
32,3,Thursday,9:25,10:10,2,2,5
32,3,Friday,9:25,10:10,2,2,5
32,1,Monday,10:20,11:05,2,2,5
32,1,Tuesday,10:20,11:05,2,2,5
32,1,Wednesday,10:20,11:05,2,2,5
32,1,Thursday,10:20,11:05,2,2,5
32,1,Friday,10:20,11:05,2,2,5
32,7,Monday,11:15,12:00,2,2,5
32,7,Tuesday,11:15,12:00,2,2,5
32,7,Wednesday,11:15,12:00,2,2,5
32,7,Thursday,11:15,12:00,2,2,5
32,7,Friday,11:15,12:00,2,2,5
32,8,Monday,13:00,13:50,2,2,5
32,8,Tuesday,13:00,13:50,2,2,5
32,8,Wednesday,13:00,13:50,2,2,5
32,8,Thursday,13:00,13:50,2,2,5
32,8,Friday,13:00,13:50,2,2,5
32,5,Monday,14:00,14:45,2,2,5
32,5,Tuesday,14:00,14:45,2,2,5
32,5,Wednesday,14:00,14:45,2,2,5
32,5,Thursday,14:00,14:45,2,2,5
32,5,Friday,14:00,14:45,2,2,5
68,7,Monday,8:30,9:15,1,2,3
68,7,Tuesday,8:30,9:15,1,2,3
68,7,Wednesday,8:30,9:15,1,2,3
68,7,Thursday,8:30,9:15,1,2,3
68,7,Friday,8:30,9:15,1,2,3
68,3,Monday,9:25,10:10,1,2,3
68,3,Tuesday,9:25,10:10,1,2,3
68,3,Wednesday,9:25,10:10,1,2,3
68,3,Thursday,9:25,10:10,1,2,3
68,3,Friday,9:25,10:10,1,2,3
68,1,Monday,10:20,11:05,1,2,3
68,1,Tuesday,10:20,11:05,1,2,3
68,1,Wednesday,10:20,11:05,1,2,3
68,1,Thursday,10:20,11:05,1,2,3
68,1,Friday,10:20,11:05,1,2,3
68,4,Monday,11:15,12:00,1,2,3
68,4,Tuesday,11:15,12:00,1,2,3
68,4,Wednesday,11:15,12:00,1,2,3
68,4,Thursday,11:15,12:00,1,2,3
68,4,Friday,11:15,12:00,1,2,3
68,5,Monday,13:00,13:50,1,2,3
68,5,Tuesday,13:00,13:50,1,2,3
68,5,Wednesday,13:00,13:50,1,2,3
68,5,Thursday,13:00,13:50,1,2,3
68,5,Friday,13:00,13:50,1,2,3
68,6,Monday,14:00,14:45,1,2,3
68,6,Tuesday,14:00,14:45,1,2,3
68,6,Wednesday,14:00,14:45,1,2,3
68,6,Thursday,14:00,14:45,1,2,3
68,6,Friday,14:00,14:45,1,2,3
21,4,Monday,8:30,9:15,3,2,3
21,4,Tuesday,8:30,9:15,3,2,3
21,4,Wednesday,8:30,9:15,3,2,3
21,4,Thursday,8:30,9:15,3,2,3
21,4,Friday,8:30,9:15,3,2,3
21,8,Monday,9:25,10:10,3,2,3
21,8,Tuesday,9:25,10:10,3,2,3
21,8,Wednesday,9:25,10:10,3,2,3
21,8,Thursday,9:25,10:10,3,2,3
21,8,Friday,9:25,10:10,3,2,3
21,6,Monday,10:20,11:05,3,2,3
21,6,Tuesday,10:20,11:05,3,2,3
21,6,Wednesday,10:20,11:05,3,2,3
21,6,Thursday,10:20,11:05,3,2,3
21,6,Friday,10:20,11:05,3,2,3
21,7,Monday,11:15,12:00,3,2,3
21,7,Tuesday,11:15,12:00,3,2,3
21,7,Wednesday,11:15,12:00,3,2,3
21,7,Thursday,11:15,12:00,3,2,3
21,7,Friday,11:15,12:00,3,2,3
21,2,Monday,13:00,13:50,3,2,3
21,2,Tuesday,13:00,13:50,3,2,3
21,2,Wednesday,13:00,13:50,3,2,3
21,2,Thursday,13:00,13:50,3,2,3
21,2,Friday,13:00,13:50,3,2,3
21,5,Monday,14:00,14:45,3,2,3
21,5,Tuesday,14:00,14:45,3,2,3
21,5,Wednesday,14:00,14:45,3,2,3
21,5,Thursday,14:00,14:45,3,2,3
21,5,Friday,14:00,14:45,3,2,3
73,6,Monday,8:30,9:15,3,2,4
73,6,Tuesday,8:30,9:15,3,2,4
73,6,Wednesday,8:30,9:15,3,2,4
73,6,Thursday,8:30,9:15,3,2,4
73,6,Friday,8:30,9:15,3,2,4
73,3,Monday,9:25,10:10,3,2,4
73,3,Tuesday,9:25,10:10,3,2,4
73,3,Wednesday,9:25,10:10,3,2,4
73,3,Thursday,9:25,10:10,3,2,4
73,3,Friday,9:25,10:10,3,2,4
73,8,Monday,10:20,11:05,3,2,4
73,8,Tuesday,10:20,11:05,3,2,4
73,8,Wednesday,10:20,11:05,3,2,4
73,8,Thursday,10:20,11:05,3,2,4
73,8,Friday,10:20,11:05,3,2,4
73,4,Monday,11:15,12:00,3,2,4
73,4,Tuesday,11:15,12:00,3,2,4
73,4,Wednesday,11:15,12:00,3,2,4
73,4,Thursday,11:15,12:00,3,2,4
73,4,Friday,11:15,12:00,3,2,4
73,7,Monday,13:00,13:50,3,2,4
73,7,Tuesday,13:00,13:50,3,2,4
73,7,Wednesday,13:00,13:50,3,2,4
73,7,Thursday,13:00,13:50,3,2,4
73,7,Friday,13:00,13:50,3,2,4
73,5,Monday,14:00,14:45,3,2,4
73,5,Tuesday,14:00,14:45,3,2,4
73,5,Wednesday,14:00,14:45,3,2,4
73,5,Thursday,14:00,14:45,3,2,4
73,5,Friday,14:00,14:45,3,2,4
40,5,Monday,8:30,9:15,1,8,11
40,5,Tuesday,8:30,9:15,1,8,11
40,5,Wednesday,8:30,9:15,1,8,11
40,5,Thursday,8:30,9:15,1,8,11
40,5,Friday,8:30,9:15,1,8,11
5,4,Monday,9:25,10:10,1,8,11
5,4,Tuesday,9:25,10:10,1,8,11
5,4,Wednesday,9:25,10:10,1,8,11
5,4,Thursday,9:25,10:10,1,8,11
5,4,Friday,9:25,10:10,1,8,11
54,2,Monday,10:20,11:05,1,8,11
54,2,Tuesday,10:20,11:05,1,8,11
54,2,Wednesday,10:20,11:05,1,8,11
54,2,Thursday,10:20,11:05,1,8,11
54,2,Friday,10:20,11:05,1,8,11
122,3,Monday,11:15,12:00,1,8,11
122,3,Tuesday,11:15,12:00,1,8,11
122,3,Wednesday,11:15,12:00,1,8,11
122,3,Thursday,11:15,12:00,1,8,11
122,3,Friday,11:15,12:00,1,8,11
5,1,Monday,13:00,13:50,1,8,11
5,1,Tuesday,13:00,13:50,1,8,11
5,1,Wednesday,13:00,13:50,1,8,11
5,1,Thursday,13:00,13:50,1,8,11
5,1,Friday,13:00,13:50,1,8,11
80,8,Monday,14:00,14:45,1,8,11
80,8,Tuesday,14:00,14:45,1,8,11
80,8,Wednesday,14:00,14:45,1,8,11
80,8,Thursday,14:00,14:45,1,8,11
80,8,Friday,14:00,14:45,1,8,11
78,5,Monday,8:30,9:15,2,8,11
78,5,Tuesday,8:30,9:15,2,8,11
78,5,Wednesday,8:30,9:15,2,8,11
78,5,Thursday,8:30,9:15,2,8,11
78,5,Friday,8:30,9:15,2,8,11
78,4,Monday,9:25,10:10,2,8,11
78,4,Tuesday,9:25,10:10,2,8,11
78,4,Wednesday,9:25,10:10,2,8,11
78,4,Thursday,9:25,10:10,2,8,11
78,4,Friday,9:25,10:10,2,8,11
138,8,Monday,10:20,11:05,2,8,11
138,8,Tuesday,10:20,11:05,2,8,11
138,8,Wednesday,10:20,11:05,2,8,11
138,8,Thursday,10:20,11:05,2,8,11
138,8,Friday,10:20,11:05,2,8,11
189,1,Monday,11:15,12:00,2,8,11
189,1,Tuesday,11:15,12:00,2,8,11
189,1,Wednesday,11:15,12:00,2,8,11
189,1,Thursday,11:15,12:00,2,8,11
189,1,Friday,11:15,12:00,2,8,11
34,3,Monday,13:00,13:50,2,8,11
34,3,Tuesday,13:00,13:50,2,8,11
34,3,Wednesday,13:00,13:50,2,8,11
34,3,Thursday,13:00,13:50,2,8,11
34,3,Friday,13:00,13:50,2,8,11
125,2,Monday,14:00,14:45,2,8,11
125,2,Tuesday,14:00,14:45,2,8,11
125,2,Wednesday,14:00,14:45,2,8,11
125,2,Thursday,14:00,14:45,2,8,11
125,2,Friday,14:00,14:45,2,8,11
93,4,Monday,8:30,9:15,3,8,11
93,4,Tuesday,8:30,9:15,3,8,11
93,4,Wednesday,8:30,9:15,3,8,11
93,4,Thursday,8:30,9:15,3,8,11
93,4,Friday,8:30,9:15,3,8,11
76,3,Monday,9:25,10:10,3,8,11
76,3,Tuesday,9:25,10:10,3,8,11
76,3,Wednesday,9:25,10:10,3,8,11
76,3,Thursday,9:25,10:10,3,8,11
76,3,Friday,9:25,10:10,3,8,11
93,2,Monday,10:20,11:05,3,8,11
93,2,Tuesday,10:20,11:05,3,8,11
93,2,Wednesday,10:20,11:05,3,8,11
93,2,Thursday,10:20,11:05,3,8,11
93,2,Friday,10:20,11:05,3,8,11
93,8,Monday,11:15,12:00,3,8,11
93,8,Tuesday,11:15,12:00,3,8,11
93,8,Wednesday,11:15,12:00,3,8,11
93,8,Thursday,11:15,12:00,3,8,11
93,8,Friday,11:15,12:00,3,8,11
138,7,Monday,13:00,13:50,3,8,11
138,7,Tuesday,13:00,13:50,3,8,11
138,7,Wednesday,13:00,13:50,3,8,11
138,7,Thursday,13:00,13:50,3,8,11
138,7,Friday,13:00,13:50,3,8,11
66,6,Monday,14:00,14:45,3,8,11
66,6,Tuesday,14:00,14:45,3,8,11
66,6,Wednesday,14:00,14:45,3,8,11
66,6,Thursday,14:00,14:45,3,8,11
66,6,Friday,14:00,14:45,3,8,11
84,6,Monday,8:30,9:15,4,8,11
84,6,Tuesday,8:30,9:15,4,8,11
84,6,Wednesday,8:30,9:15,4,8,11
84,6,Thursday,8:30,9:15,4,8,11
84,6,Friday,8:30,9:15,4,8,11
97,4,Monday,9:25,10:10,4,8,11
97,4,Tuesday,9:25,10:10,4,8,11
97,4,Wednesday,9:25,10:10,4,8,11
97,4,Thursday,9:25,10:10,4,8,11
97,4,Friday,9:25,10:10,4,8,11
39,7,Monday,10:20,11:05,4,8,11
39,7,Tuesday,10:20,11:05,4,8,11
39,7,Wednesday,10:20,11:05,4,8,11
39,7,Thursday,10:20,11:05,4,8,11
39,7,Friday,10:20,11:05,4,8,11
78,5,Monday,11:15,12:00,4,8,11
78,5,Tuesday,11:15,12:00,4,8,11
78,5,Wednesday,11:15,12:00,4,8,11
78,5,Thursday,11:15,12:00,4,8,11
78,5,Friday,11:15,12:00,4,8,11
100,1,Monday,13:00,13:50,4,8,11
100,1,Tuesday,13:00,13:50,4,8,11
100,1,Wednesday,13:00,13:50,4,8,11
100,1,Thursday,13:00,13:50,4,8,11
100,1,Friday,13:00,13:50,4,8,11
39,2,Monday,14:00,14:45,4,8,11
39,2,Tuesday,14:00,14:45,4,8,11
39,2,Wednesday,14:00,14:45,4,8,11
39,2,Thursday,14:00,14:45,4,8,11
39,2,Friday,14:00,14:45,4,8,11
186,1,Monday,8:30,9:15,5,8,11
186,1,Tuesday,8:30,9:15,5,8,11
186,1,Wednesday,8:30,9:15,5,8,11
186,1,Thursday,8:30,9:15,5,8,11
186,1,Friday,8:30,9:15,5,8,11
189,7,Monday,9:25,10:10,5,8,11
189,7,Tuesday,9:25,10:10,5,8,11
189,7,Wednesday,9:25,10:10,5,8,11
189,7,Thursday,9:25,10:10,5,8,11
189,7,Friday,9:25,10:10,5,8,11
29,6,Monday,10:20,11:05,5,8,11
29,6,Tuesday,10:20,11:05,5,8,11
29,6,Wednesday,10:20,11:05,5,8,11
29,6,Thursday,10:20,11:05,5,8,11
29,6,Friday,10:20,11:05,5,8,11
77,3,Monday,11:15,12:00,5,8,11
77,3,Tuesday,11:15,12:00,5,8,11
77,3,Wednesday,11:15,12:00,5,8,11
77,3,Thursday,11:15,12:00,5,8,11
77,3,Friday,11:15,12:00,5,8,11
78,4,Monday,13:00,13:50,5,8,11
78,4,Tuesday,13:00,13:50,5,8,11
78,4,Wednesday,13:00,13:50,5,8,11
78,4,Thursday,13:00,13:50,5,8,11
78,4,Friday,13:00,13:50,5,8,11
186,8,Monday,14:00,14:45,5,8,11
186,8,Tuesday,14:00,14:45,5,8,11
186,8,Wednesday,14:00,14:45,5,8,11
186,8,Thursday,14:00,14:45,5,8,11
186,8,Friday,14:00,14:45,5,8,11
35,1,Monday,8:30,9:15,1,8,12
35,1,Tuesday,8:30,9:15,1,8,12
35,1,Wednesday,8:30,9:15,1,8,12
35,1,Thursday,8:30,9:15,1,8,12
35,1,Friday,8:30,9:15,1,8,12
125,8,Monday,9:25,10:10,1,8,12
125,8,Tuesday,9:25,10:10,1,8,12
125,8,Wednesday,9:25,10:10,1,8,12
125,8,Thursday,9:25,10:10,1,8,12
125,8,Friday,9:25,10:10,1,8,12
194,7,Monday,10:20,11:05,1,8,12
194,7,Tuesday,10:20,11:05,1,8,12
194,7,Wednesday,10:20,11:05,1,8,12
194,7,Thursday,10:20,11:05,1,8,12
194,7,Friday,10:20,11:05,1,8,12
35,3,Monday,11:15,12:00,1,8,12
35,3,Tuesday,11:15,12:00,1,8,12
35,3,Wednesday,11:15,12:00,1,8,12
35,3,Thursday,11:15,12:00,1,8,12
35,3,Friday,11:15,12:00,1,8,12
35,6,Monday,13:00,13:50,1,8,12
35,6,Tuesday,13:00,13:50,1,8,12
35,6,Wednesday,13:00,13:50,1,8,12
35,6,Thursday,13:00,13:50,1,8,12
35,6,Friday,13:00,13:50,1,8,12
35,4,Monday,14:00,14:45,1,8,12
35,4,Tuesday,14:00,14:45,1,8,12
35,4,Wednesday,14:00,14:45,1,8,12
35,4,Thursday,14:00,14:45,1,8,12
35,4,Friday,14:00,14:45,1,8,12
146,4,Monday,8:30,9:15,2,8,12
146,4,Tuesday,8:30,9:15,2,8,12
146,4,Wednesday,8:30,9:15,2,8,12
146,4,Thursday,8:30,9:15,2,8,12
146,4,Friday,8:30,9:15,2,8,12
138,6,Monday,9:25,10:10,2,8,12
138,6,Tuesday,9:25,10:10,2,8,12
138,6,Wednesday,9:25,10:10,2,8,12
138,6,Thursday,9:25,10:10,2,8,12
138,6,Friday,9:25,10:10,2,8,12
77,1,Monday,10:20,11:05,2,8,12
77,1,Tuesday,10:20,11:05,2,8,12
77,1,Wednesday,10:20,11:05,2,8,12
77,1,Thursday,10:20,11:05,2,8,12
77,1,Friday,10:20,11:05,2,8,12
77,3,Monday,13:00,13:50,2,8,12
77,3,Tuesday,13:00,13:50,2,8,12
77,3,Wednesday,13:00,13:50,2,8,12
77,3,Thursday,13:00,13:50,2,8,12
77,3,Friday,13:00,13:50,2,8,12
77,5,Monday,14:00,14:45,2,8,12
77,5,Tuesday,14:00,14:45,2,8,12
77,5,Wednesday,14:00,14:45,2,8,12
77,5,Thursday,14:00,14:45,2,8,12
77,5,Friday,14:00,14:45,2,8,12
189,8,Monday,8:30,9:15,3,8,12
189,8,Tuesday,8:30,9:15,3,8,12
189,8,Wednesday,8:30,9:15,3,8,12
189,8,Thursday,8:30,9:15,3,8,12
189,8,Friday,8:30,9:15,3,8,12
76,4,Monday,10:20,11:05,3,8,12
76,4,Tuesday,10:20,11:05,3,8,12
76,4,Wednesday,10:20,11:05,3,8,12
76,4,Thursday,10:20,11:05,3,8,12
76,4,Friday,10:20,11:05,3,8,12
76,7,Monday,11:15,12:00,3,8,12
76,7,Tuesday,11:15,12:00,3,8,12
76,7,Wednesday,11:15,12:00,3,8,12
76,7,Thursday,11:15,12:00,3,8,12
76,7,Friday,11:15,12:00,3,8,12
44,6,Monday,13:00,13:50,3,8,12
44,6,Tuesday,13:00,13:50,3,8,12
44,6,Wednesday,13:00,13:50,3,8,12
44,6,Thursday,13:00,13:50,3,8,12
44,6,Friday,13:00,13:50,3,8,12
76,1,Monday,14:00,14:45,3,8,12
76,1,Tuesday,14:00,14:45,3,8,12
76,1,Wednesday,14:00,14:45,3,8,12
76,1,Thursday,14:00,14:45,3,8,12
76,1,Friday,14:00,14:45,3,8,12
39,5,Monday,8:30,9:15,4,8,12
39,5,Tuesday,8:30,9:15,4,8,12
39,5,Wednesday,8:30,9:15,4,8,12
39,5,Thursday,8:30,9:15,4,8,12
39,5,Friday,8:30,9:15,4,8,12
44,3,Monday,9:25,10:10,4,8,12
44,3,Tuesday,9:25,10:10,4,8,12
44,3,Wednesday,9:25,10:10,4,8,12
44,3,Thursday,9:25,10:10,4,8,12
44,3,Friday,9:25,10:10,4,8,12
74,7,Monday,10:20,11:05,4,8,12
74,7,Tuesday,10:20,11:05,4,8,12
74,7,Wednesday,10:20,11:05,4,8,12
74,7,Thursday,10:20,11:05,4,8,12
74,7,Friday,10:20,11:05,4,8,12
74,6,Monday,11:15,12:00,4,8,12
74,6,Tuesday,11:15,12:00,4,8,12
74,6,Wednesday,11:15,12:00,4,8,12
74,6,Thursday,11:15,12:00,4,8,12
74,6,Friday,11:15,12:00,4,8,12
194,4,Monday,13:00,13:50,4,8,12
194,4,Tuesday,13:00,13:50,4,8,12
194,4,Wednesday,13:00,13:50,4,8,12
194,4,Thursday,13:00,13:50,4,8,12
194,4,Friday,13:00,13:50,4,8,12
6,1,Monday,14:00,14:45,4,8,12
6,1,Tuesday,14:00,14:45,4,8,12
6,1,Wednesday,14:00,14:45,4,8,12
6,1,Thursday,14:00,14:45,4,8,12
6,1,Friday,14:00,14:45,4,8,12
146,1,Monday,9:25,10:10,5,8,12
146,1,Tuesday,9:25,10:10,5,8,12
146,1,Wednesday,9:25,10:10,5,8,12
146,1,Thursday,9:25,10:10,5,8,12
146,1,Friday,9:25,10:10,5,8,12
80,8,Monday,10:20,11:05,5,8,12
80,8,Tuesday,10:20,11:05,5,8,12
80,8,Wednesday,10:20,11:05,5,8,12
80,8,Thursday,10:20,11:05,5,8,12
80,8,Friday,10:20,11:05,5,8,12
100,6,Monday,11:15,12:00,5,8,12
100,6,Tuesday,11:15,12:00,5,8,12
100,6,Wednesday,11:15,12:00,5,8,12
100,6,Thursday,11:15,12:00,5,8,12
100,6,Friday,11:15,12:00,5,8,12
146,5,Monday,13:00,13:50,5,8,12
146,5,Tuesday,13:00,13:50,5,8,12
146,5,Wednesday,13:00,13:50,5,8,12
146,5,Thursday,13:00,13:50,5,8,12
146,5,Friday,13:00,13:50,5,8,12
100,4,Monday,14:00,14:45,5,8,12
100,4,Tuesday,14:00,14:45,5,8,12
100,4,Wednesday,14:00,14:45,5,8,12
100,4,Thursday,14:00,14:45,5,8,12
100,4,Friday,14:00,14:45,5,8,12
122,5,Monday,8:30,9:15,1,8,9
122,5,Tuesday,8:30,9:15,1,8,9
122,5,Wednesday,8:30,9:15,1,8,9
122,5,Thursday,8:30,9:15,1,8,9
122,5,Friday,8:30,9:15,1,8,9
122,8,Monday,9:25,10:10,1,8,9
122,8,Tuesday,9:25,10:10,1,8,9
122,8,Wednesday,9:25,10:10,1,8,9
122,8,Thursday,9:25,10:10,1,8,9
122,8,Friday,9:25,10:10,1,8,9
122,2,Monday,10:20,11:05,1,8,9
122,2,Tuesday,10:20,11:05,1,8,9
122,2,Wednesday,10:20,11:05,1,8,9
122,2,Thursday,10:20,11:05,1,8,9
122,2,Friday,10:20,11:05,1,8,9
122,1,Monday,13:00,13:50,1,8,9
122,1,Tuesday,13:00,13:50,1,8,9
122,1,Wednesday,13:00,13:50,1,8,9
122,1,Thursday,13:00,13:50,1,8,9
122,1,Friday,13:00,13:50,1,8,9
78,7,Monday,14:00,14:45,1,8,9
78,7,Tuesday,14:00,14:45,1,8,9
78,7,Wednesday,14:00,14:45,1,8,9
78,7,Thursday,14:00,14:45,1,8,9
78,7,Friday,14:00,14:45,1,8,9
51,3,Monday,9:25,10:10,2,8,9
51,3,Tuesday,9:25,10:10,2,8,9
51,3,Wednesday,9:25,10:10,2,8,9
51,3,Thursday,9:25,10:10,2,8,9
51,3,Friday,9:25,10:10,2,8,9
189,6,Monday,10:20,11:05,2,8,9
189,6,Tuesday,10:20,11:05,2,8,9
189,6,Wednesday,10:20,11:05,2,8,9
189,6,Thursday,10:20,11:05,2,8,9
189,6,Friday,10:20,11:05,2,8,9
66,8,Monday,11:15,12:00,2,8,9
66,8,Tuesday,11:15,12:00,2,8,9
66,8,Wednesday,11:15,12:00,2,8,9
66,8,Thursday,11:15,12:00,2,8,9
66,8,Friday,11:15,12:00,2,8,9
97,4,Monday,13:00,13:50,2,8,9
97,4,Tuesday,13:00,13:50,2,8,9
97,4,Wednesday,13:00,13:50,2,8,9
97,4,Thursday,13:00,13:50,2,8,9
97,4,Friday,13:00,13:50,2,8,9
189,5,Monday,14:00,14:45,2,8,9
189,5,Tuesday,14:00,14:45,2,8,9
189,5,Wednesday,14:00,14:45,2,8,9
189,5,Thursday,14:00,14:45,2,8,9
189,5,Friday,14:00,14:45,2,8,9
80,4,Monday,8:30,9:15,3,8,9
80,4,Tuesday,8:30,9:15,3,8,9
80,4,Wednesday,8:30,9:15,3,8,9
80,4,Thursday,8:30,9:15,3,8,9
80,4,Friday,8:30,9:15,3,8,9
34,2,Monday,9:25,10:10,3,8,9
34,2,Tuesday,9:25,10:10,3,8,9
34,2,Wednesday,9:25,10:10,3,8,9
34,2,Thursday,9:25,10:10,3,8,9
34,2,Friday,9:25,10:10,3,8,9
34,6,Monday,11:15,12:00,3,8,9
34,6,Tuesday,11:15,12:00,3,8,9
34,6,Wednesday,11:15,12:00,3,8,9
34,6,Thursday,11:15,12:00,3,8,9
34,6,Friday,11:15,12:00,3,8,9
149,3,Monday,13:00,13:50,3,8,9
149,3,Tuesday,13:00,13:50,3,8,9
149,3,Wednesday,13:00,13:50,3,8,9
149,3,Thursday,13:00,13:50,3,8,9
149,3,Friday,13:00,13:50,3,8,9
74,8,Monday,14:00,14:45,3,8,9
74,8,Tuesday,14:00,14:45,3,8,9
74,8,Wednesday,14:00,14:45,3,8,9
74,8,Thursday,14:00,14:45,3,8,9
74,8,Friday,14:00,14:45,3,8,9
34,3,Monday,8:30,9:15,4,8,9
34,3,Tuesday,8:30,9:15,4,8,9
34,3,Wednesday,8:30,9:15,4,8,9
34,3,Thursday,8:30,9:15,4,8,9
34,3,Friday,8:30,9:15,4,8,9
97,7,Monday,10:20,11:05,4,8,9
97,7,Tuesday,10:20,11:05,4,8,9
97,7,Wednesday,10:20,11:05,4,8,9
97,7,Thursday,10:20,11:05,4,8,9
97,7,Friday,10:20,11:05,4,8,9
53,6,Monday,11:15,12:00,4,8,9
53,6,Tuesday,11:15,12:00,4,8,9
53,6,Wednesday,11:15,12:00,4,8,9
53,6,Thursday,11:15,12:00,4,8,9
53,6,Friday,11:15,12:00,4,8,9
54,5,Monday,13:00,13:50,4,8,9
54,5,Tuesday,13:00,13:50,4,8,9
54,5,Wednesday,13:00,13:50,4,8,9
54,5,Thursday,13:00,13:50,4,8,9
54,5,Friday,13:00,13:50,4,8,9
44,2,Monday,8:30,9:15,5,8,9
44,2,Tuesday,8:30,9:15,5,8,9
44,2,Wednesday,8:30,9:15,5,8,9
44,2,Thursday,8:30,9:15,5,8,9
44,2,Friday,8:30,9:15,5,8,9
51,1,Monday,10:20,11:05,5,8,9
51,1,Tuesday,10:20,11:05,5,8,9
51,1,Wednesday,10:20,11:05,5,8,9
51,1,Thursday,10:20,11:05,5,8,9
51,1,Friday,10:20,11:05,5,8,9
6,4,Monday,11:15,12:00,5,8,9
6,4,Tuesday,11:15,12:00,5,8,9
6,4,Wednesday,11:15,12:00,5,8,9
6,4,Thursday,11:15,12:00,5,8,9
6,4,Friday,11:15,12:00,5,8,9
51,6,Monday,13:00,13:50,5,8,9
51,6,Tuesday,13:00,13:50,5,8,9
51,6,Wednesday,13:00,13:50,5,8,9
51,6,Thursday,13:00,13:50,5,8,9
51,6,Friday,13:00,13:50,5,8,9
51,8,Monday,14:00,14:45,5,8,9
51,8,Tuesday,14:00,14:45,5,8,9
