student_id,course_id,day,start_time,end_time
2593,5,Thursday,11:15,12:00
2593,5,Friday,11:15,12:00
2593,3,Monday,13:00,13:50
2593,3,Tuesday,13:00,13:50
2593,3,Wednesday,13:00,13:50
2593,3,Thursday,13:00,13:50
2593,3,Friday,13:00,13:50
2593,8,Monday,14:00,14:45
2593,8,Tuesday,14:00,14:45
2593,8,Wednesday,14:00,14:45
2593,8,Thursday,14:00,14:45
2593,8,Friday,14:00,14:45
2637,7,Monday,8:30,9:15
2637,7,Tuesday,8:30,9:15
2637,7,Wednesday,8:30,9:15
2637,7,Thursday,8:30,9:15
2637,7,Friday,8:30,9:15
2637,2,Monday,9:25,10:10
2637,2,Tuesday,9:25,10:10
2637,2,Wednesday,9:25,10:10
2637,2,Thursday,9:25,10:10
2637,2,Friday,9:25,10:10
2637,4,Monday,10:20,11:05
2637,4,Tuesday,10:20,11:05
2637,4,Wednesday,10:20,11:05
2637,4,Thursday,10:20,11:05
2637,4,Friday,10:20,11:05
2637,5,Monday,11:15,12:00
2637,5,Tuesday,11:15,12:00
2637,5,Wednesday,11:15,12:00
2637,5,Thursday,11:15,12:00
2637,5,Friday,11:15,12:00
2637,3,Monday,13:00,13:50
2637,3,Tuesday,13:00,13:50
2637,3,Wednesday,13:00,13:50
2637,3,Thursday,13:00,13:50
2637,3,Friday,13:00,13:50
2637,8,Monday,14:00,14:45
2637,8,Tuesday,14:00,14:45
2637,8,Wednesday,14:00,14:45
2637,8,Thursday,14:00,14:45
2637,8,Friday,14:00,14:45
2648,4,Monday,8:30,9:15
2648,4,Tuesday,8:30,9:15
2648,4,Wednesday,8:30,9:15
2648,4,Thursday,8:30,9:15
2648,4,Friday,8:30,9:15
2648,3,Monday,9:25,10:10
2648,3,Tuesday,9:25,10:10
2648,3,Wednesday,9:25,10:10
2648,3,Thursday,9:25,10:10
2648,3,Friday,9:25,10:10
2648,7,Monday,10:20,11:05
2648,7,Tuesday,10:20,11:05
2648,7,Wednesday,10:20,11:05
2648,7,Thursday,10:20,11:05
2648,7,Friday,10:20,11:05
2648,6,Monday,11:15,12:00
2648,6,Tuesday,11:15,12:00
2648,6,Wednesday,11:15,12:00
2648,6,Thursday,11:15,12:00
2648,6,Friday,11:15,12:00
2648,8,Monday,13:00,13:50
2648,8,Tuesday,13:00,13:50
2648,8,Wednesday,13:00,13:50
2648,8,Thursday,13:00,13:50
2648,8,Friday,13:00,13:50
2648,1,Monday,14:00,14:45
2648,1,Tuesday,14:00,14:45
2648,1,Wednesday,14:00,14:45
2648,1,Thursday,14:00,14:45
2648,1,Friday,14:00,14:45
2771,4,Monday,8:30,9:15
2771,4,Tuesday,8:30,9:15
2771,4,Wednesday,8:30,9:15
2771,4,Thursday,8:30,9:15
2771,4,Friday,8:30,9:15
2771,3,Monday,9:25,10:10
2771,3,Tuesday,9:25,10:10
2771,3,Wednesday,9:25,10:10
2771,3,Thursday,9:25,10:10
2771,3,Friday,9:25,10:10
2771,7,Monday,10:20,11:05
2771,7,Tuesday,10:20,11:05
2771,7,Wednesday,10:20,11:05
2771,7,Thursday,10:20,11:05
2771,7,Friday,10:20,11:05
2771,6,Monday,11:15,12:00
2771,6,Tuesday,11:15,12:00
2771,6,Wednesday,11:15,12:00
2771,6,Thursday,11:15,12:00
2771,6,Friday,11:15,12:00
2771,8,Monday,13:00,13:50
2771,8,Tuesday,13:00,13:50
2771,8,Wednesday,13:00,13:50
2771,8,Thursday,13:00,13:50
2771,8,Friday,13:00,13:50
2771,1,Monday,14:00,14:45
2771,1,Tuesday,14:00,14:45
2771,1,Wednesday,14:00,14:45
2771,1,Thursday,14:00,14:45
2771,1,Friday,14:00,14:45
2824,4,Monday,8:30,9:15
2824,4,Tuesday,8:30,9:15
2824,4,Wednesday,8:30,9:15
2824,4,Thursday,8:30,9:15
2824,4,Friday,8:30,9:15
2824,3,Monday,9:25,10:10
2824,3,Tuesday,9:25,10:10
2824,3,Wednesday,9:25,10:10
2824,3,Thursday,9:25,10:10
2824,3,Friday,9:25,10:10
2824,7,Monday,10:20,11:05
2824,7,Tuesday,10:20,11:05
2824,7,Wednesday,10:20,11:05
2824,7,Thursday,10:20,11:05
2824,7,Friday,10:20,11:05
2824,6,Monday,11:15,12:00
2824,6,Tuesday,11:15,12:00
2824,6,Wednesday,11:15,12:00
2824,6,Thursday,11:15,12:00
2824,6,Friday,11:15,12:00
2824,8,Monday,13:00,13:50
2824,8,Tuesday,13:00,13:50
2824,8,Wednesday,13:00,13:50
2824,8,Thursday,13:00,13:50
2824,8,Friday,13:00,13:50
2824,1,Monday,14:00,14:45
2824,1,Tuesday,14:00,14:45
2824,1,Wednesday,14:00,14:45
2824,1,Thursday,14:00,14:45
2824,1,Friday,14:00,14:45
2842,4,Monday,8:30,9:15
2842,4,Tuesday,8:30,9:15
2842,4,Wednesday,8:30,9:15
2842,4,Thursday,8:30,9:15
2842,4,Friday,8:30,9:15
2842,3,Monday,9:25,10:10
2842,3,Tuesday,9:25,10:10
2842,3,Wednesday,9:25,10:10
2842,3,Thursday,9:25,10:10
2842,3,Friday,9:25,10:10
2842,7,Monday,10:20,11:05
2842,7,Tuesday,10:20,11:05
2842,7,Wednesday,10:20,11:05
2842,7,Thursday,10:20,11:05
2842,7,Friday,10:20,11:05
2842,6,Monday,11:15,12:00
2842,6,Tuesday,11:15,12:00
2842,6,Wednesday,11:15,12:00
2842,6,Thursday,11:15,12:00
2842,6,Friday,11:15,12:00
2842,8,Monday,13:00,13:50
2842,8,Tuesday,13:00,13:50
2842,8,Wednesday,13:00,13:50
2842,8,Thursday,13:00,13:50
2842,8,Friday,13:00,13:50
2842,1,Monday,14:00,14:45
2842,1,Tuesday,14:00,14:45
2842,1,Wednesday,14:00,14:45
2842,1,Thursday,14:00,14:45
2842,1,Friday,14:00,14:45
2845,4,Monday,8:30,9:15
2845,4,Tuesday,8:30,9:15
2845,4,Wednesday,8:30,9:15
2845,4,Thursday,8:30,9:15
2845,4,Friday,8:30,9:15
2845,3,Monday,9:25,10:10
2845,3,Tuesday,9:25,10:10
2845,3,Wednesday,9:25,10:10
2845,3,Thursday,9:25,10:10
2845,3,Friday,9:25,10:10
2845,7,Monday,10:20,11:05
2845,7,Tuesday,10:20,11:05
2845,7,Wednesday,10:20,11:05
2845,7,Thursday,10:20,11:05
2845,7,Friday,10:20,11:05
2845,6,Monday,11:15,12:00
2845,6,Tuesday,11:15,12:00
2845,6,Wednesday,11:15,12:00
2845,6,Thursday,11:15,12:00
2845,6,Friday,11:15,12:00
2845,8,Monday,13:00,13:50
2845,8,Tuesday,13:00,13:50
2845,8,Wednesday,13:00,13:50
2845,8,Thursday,13:00,13:50
2845,8,Friday,13:00,13:50
2845,1,Monday,14:00,14:45
2845,1,Tuesday,14:00,14:45
2845,1,Wednesday,14:00,14:45
2845,1,Thursday,14:00,14:45
2845,1,Friday,14:00,14:45
2860,4,Monday,8:30,9:15
2860,4,Tuesday,8:30,9:15
2860,4,Wednesday,8:30,9:15
2860,4,Thursday,8:30,9:15
2860,4,Friday,8:30,9:15
2860,3,Monday,9:25,10:10
2860,3,Tuesday,9:25,10:10
2860,3,Wednesday,9:25,10:10
2860,3,Thursday,9:25,10:10
2860,3,Friday,9:25,10:10
2860,7,Monday,10:20,11:05
2860,7,Tuesday,10:20,11:05
2860,7,Wednesday,10:20,11:05
2860,7,Thursday,10:20,11:05
2860,7,Friday,10:20,11:05
2860,6,Monday,11:15,12:00
2860,6,Tuesday,11:15,12:00
2860,6,Wednesday,11:15,12:00
2860,6,Thursday,11:15,12:00
2860,6,Friday,11:15,12:00
2860,8,Monday,13:00,13:50
2860,8,Tuesday,13:00,13:50
2860,8,Wednesday,13:00,13:50
2860,8,Thursday,13:00,13:50
2860,8,Friday,13:00,13:50
2860,1,Monday,14:00,14:45
2860,1,Tuesday,14:00,14:45
2860,1,Wednesday,14:00,14:45
2860,1,Thursday,14:00,14:45
2860,1,Friday,14:00,14:45
2883,4,Monday,8:30,9:15
2883,4,Tuesday,8:30,9:15
2883,4,Wednesday,8:30,9:15
2883,4,Thursday,8:30,9:15
2883,4,Friday,8:30,9:15
2883,3,Monday,9:25,10:10
2883,3,Tuesday,9:25,10:10
2883,3,Wednesday,9:25,10:10
2883,3,Thursday,9:25,10:10
2883,3,Friday,9:25,10:10
2883,7,Monday,10:20,11:05
2883,7,Tuesday,10:20,11:05
2883,7,Wednesday,10:20,11:05
2883,7,Thursday,10:20,11:05
2883,7,Friday,10:20,11:05
2883,6,Monday,11:15,12:00
2883,6,Tuesday,11:15,12:00
2883,6,Wednesday,11:15,12:00
2883,6,Thursday,11:15,12:00
2883,6,Friday,11:15,12:00
2883,8,Monday,13:00,13:50
2883,8,Tuesday,13:00,13:50
2883,8,Wednesday,13:00,13:50
2883,8,Thursday,13:00,13:50
2883,8,Friday,13:00,13:50
2883,1,Monday,14:00,14:45
2883,1,Tuesday,14:00,14:45
2883,1,Wednesday,14:00,14:45
2883,1,Thursday,14:00,14:45
2883,1,Friday,14:00,14:45
2906,4,Monday,8:30,9:15
2906,4,Tuesday,8:30,9:15
2906,4,Wednesday,8:30,9:15
2906,4,Thursday,8:30,9:15
2906,4,Friday,8:30,9:15
2906,3,Monday,9:25,10:10
2906,3,Tuesday,9:25,10:10
2906,3,Wednesday,9:25,10:10
2906,3,Thursday,9:25,10:10
2906,3,Friday,9:25,10:10
2906,7,Monday,10:20,11:05
2906,7,Tuesday,10:20,11:05
2906,7,Wednesday,10:20,11:05
2906,7,Thursday,10:20,11:05
2906,7,Friday,10:20,11:05
2906,6,Monday,11:15,12:00
2906,6,Tuesday,11:15,12:00
2906,6,Wednesday,11:15,12:00
2906,6,Thursday,11:15,12:00
2906,6,Friday,11:15,12:00
2906,8,Monday,13:00,13:50
2906,8,Tuesday,13:00,13:50
2906,8,Wednesday,13:00,13:50
2906,8,Thursday,13:00,13:50
2906,8,Friday,13:00,13:50
2906,1,Monday,14:00,14:45
2906,1,Tuesday,14:00,14:45
2906,1,Wednesday,14:00,14:45
2906,1,Thursday,14:00,14:45
2906,1,Friday,14:00,14:45
2917,4,Monday,8:30,9:15
2917,4,Tuesday,8:30,9:15
2917,4,Wednesday,8:30,9:15
2917,4,Thursday,8:30,9:15
2917,4,Friday,8:30,9:15
2917,3,Monday,9:25,10:10
2917,3,Tuesday,9:25,10:10
2917,3,Wednesday,9:25,10:10
2917,3,Thursday,9:25,10:10
2917,3,Friday,9:25,10:10
2917,7,Monday,10:20,11:05
2917,7,Tuesday,10:20,11:05
2917,7,Wednesday,10:20,11:05
2917,7,Thursday,10:20,11:05
2917,7,Friday,10:20,11:05
2917,6,Monday,11:15,12:00
2917,6,Tuesday,11:15,12:00
2917,6,Wednesday,11:15,12:00
2917,6,Thursday,11:15,12:00
2917,6,Friday,11:15,12:00
2917,8,Monday,13:00,13:50
2917,8,Tuesday,13:00,13:50
2917,8,Wednesday,13:00,13:50
2917,8,Thursday,13:00,13:50
2917,8,Friday,13:00,13:50
2917,1,Monday,14:00,14:45
2917,1,Tuesday,14:00,14:45
2917,1,Wednesday,14:00,14:45
2917,1,Thursday,14:00,14:45
2917,1,Friday,14:00,14:45
2984,4,Monday,8:30,9:15
2984,4,Tuesday,8:30,9:15
2984,4,Wednesday,8:30,9:15
2984,4,Thursday,8:30,9:15
2984,4,Friday,8:30,9:15
2984,3,Monday,9:25,10:10
2984,3,Tuesday,9:25,10:10
2984,3,Wednesday,9:25,10:10
2984,3,Thursday,9:25,10:10
2984,3,Friday,9:25,10:10
2984,7,Monday,10:20,11:05
2984,7,Tuesday,10:20,11:05
2984,7,Wednesday,10:20,11:05
2984,7,Thursday,10:20,11:05
2984,7,Friday,10:20,11:05
2984,6,Monday,11:15,12:00
2984,6,Tuesday,11:15,12:00
2984,6,Wednesday,11:15,12:00
2984,6,Thursday,11:15,12:00
2984,6,Friday,11:15,12:00
2984,8,Monday,13:00,13:50
2984,8,Tuesday,13:00,13:50
2984,8,Wednesday,13:00,13:50
2984,8,Thursday,13:00,13:50
2984,8,Friday,13:00,13:50
2984,1,Monday,14:00,14:45
2984,1,Tuesday,14:00,14:45
2984,1,Wednesday,14:00,14:45
2984,1,Thursday,14:00,14:45
2984,1,Friday,14:00,14:45
2990,4,Monday,8:30,9:15
2990,4,Tuesday,8:30,9:15
2990,4,Wednesday,8:30,9:15
2990,4,Thursday,8:30,9:15
2990,4,Friday,8:30,9:15
2990,3,Monday,9:25,10:10
2990,3,Tuesday,9:25,10:10
2990,3,Wednesday,9:25,10:10
2990,3,Thursday,9:25,10:10
2990,3,Friday,9:25,10:10
2990,7,Monday,10:20,11:05
2990,7,Tuesday,10:20,11:05
2990,7,Wednesday,10:20,11:05
2990,7,Thursday,10:20,11:05
2990,7,Friday,10:20,11:05
2990,6,Monday,11:15,12:00
2990,6,Tuesday,11:15,12:00
2990,6,Wednesday,11:15,12:00
2990,6,Thursday,11:15,12:00
2990,6,Friday,11:15,12:00
2990,8,Monday,13:00,13:50
2990,8,Tuesday,13:00,13:50
2990,8,Wednesday,13:00,13:50
2990,8,Thursday,13:00,13:50
2990,8,Friday,13:00,13:50
2990,1,Monday,14:00,14:45
2990,1,Tuesday,14:00,14:45
2990,1,Wednesday,14:00,14:45
2990,1,Thursday,14:00,14:45
2990,1,Friday,14:00,14:45
2992,4,Monday,8:30,9:15
2992,4,Tuesday,8:30,9:15
2992,4,Wednesday,8:30,9:15
2992,4,Thursday,8:30,9:15
2992,4,Friday,8:30,9:15
2992,3,Monday,9:25,10:10
2992,3,Tuesday,9:25,10:10
2992,3,Wednesday,9:25,10:10
2992,3,Thursday,9:25,10:10
2992,3,Friday,9:25,10:10
2992,7,Monday,10:20,11:05
2992,7,Tuesday,10:20,11:05
2992,7,Wednesday,10:20,11:05
2992,7,Thursday,10:20,11:05
2992,7,Friday,10:20,11:05
2992,6,Monday,11:15,12:00
2992,6,Tuesday,11:15,12:00
2992,6,Wednesday,11:15,12:00
2992,6,Thursday,11:15,12:00
2992,6,Friday,11:15,12:00
2992,8,Monday,13:00,13:50
2992,8,Tuesday,13:00,13:50
2992,8,Wednesday,13:00,13:50
2992,8,Thursday,13:00,13:50
2992,8,Friday,13:00,13:50
2992,1,Monday,14:00,14:45
2992,1,Tuesday,14:00,14:45
2992,1,Wednesday,14:00,14:45
2992,1,Thursday,14:00,14:45
2992,1,Friday,14:00,14:45
2,7,Monday,8:30,9:15
2,7,Tuesday,8:30,9:15
2,7,Wednesday,8:30,9:15
2,7,Thursday,8:30,9:15
2,7,Friday,8:30,9:15
2,6,Monday,9:25,10:10
2,6,Tuesday,9:25,10:10
2,6,Wednesday,9:25,10:10
2,6,Thursday,9:25,10:10
2,6,Friday,9:25,10:10
2,2,Monday,10:20,11:05
2,2,Tuesday,10:20,11:05
2,2,Wednesday,10:20,11:05
2,2,Thursday,10:20,11:05
2,2,Friday,10:20,11:05
2,5,Monday,11:15,12:00
2,5,Tuesday,11:15,12:00
2,5,Wednesday,11:15,12:00
2,5,Thursday,11:15,12:00
2,5,Friday,11:15,12:00
2,8,Monday,13:00,13:50
2,8,Tuesday,13:00,13:50
2,8,Wednesday,13:00,13:50
2,8,Thursday,13:00,13:50
2,8,Friday,13:00,13:50
2,4,Monday,14:00,14:45
2,4,Tuesday,14:00,14:45
2,4,Wednesday,14:00,14:45
2,4,Thursday,14:00,14:45
2,4,Friday,14:00,14:45
34,7,Monday,8:30,9:15
34,7,Tuesday,8:30,9:15
34,7,Wednesday,8:30,9:15
34,7,Thursday,8:30,9:15
34,7,Friday,8:30,9:15
34,6,Monday,9:25,10:10
34,6,Tuesday,9:25,10:10
34,6,Wednesday,9:25,10:10
34,6,Thursday,9:25,10:10
34,6,Friday,9:25,10:10
34,2,Monday,10:20,11:05
34,2,Tuesday,10:20,11:05
34,2,Wednesday,10:20,11:05
34,2,Thursday,10:20,11:05
34,2,Friday,10:20,11:05
34,5,Monday,11:15,12:00
34,5,Tuesday,11:15,12:00
34,5,Wednesday,11:15,12:00
34,5,Thursday,11:15,12:00
34,5,Friday,11:15,12:00
34,8,Monday,13:00,13:50
34,8,Tuesday,13:00,13:50
34,8,Wednesday,13:00,13:50
34,8,Thursday,13:00,13:50
34,8,Friday,13:00,13:50
34,4,Monday,14:00,14:45
34,4,Tuesday,14:00,14:45
34,4,Wednesday,14:00,14:45
34,4,Thursday,14:00,14:45
34,4,Friday,14:00,14:45
118,7,Monday,8:30,9:15
118,7,Tuesday,8:30,9:15
118,7,Wednesday,8:30,9:15
118,7,Thursday,8:30,9:15
118,7,Friday,8:30,9:15
118,6,Monday,9:25,10:10
118,6,Tuesday,9:25,10:10
118,6,Wednesday,9:25,10:10
118,6,Thursday,9:25,10:10
118,6,Friday,9:25,10:10
118,2,Monday,10:20,11:05
118,2,Tuesday,10:20,11:05
118,2,Wednesday,10:20,11:05
118,2,Thursday,10:20,11:05
118,2,Friday,10:20,11:05
118,5,Monday,11:15,12:00
118,5,Tuesday,11:15,12:00
118,5,Wednesday,11:15,12:00
118,5,Thursday,11:15,12:00
118,5,Friday,11:15,12:00
118,8,Monday,13:00,13:50
118,8,Tuesday,13:00,13:50
118,8,Wednesday,13:00,13:50
118,8,Thursday,13:00,13:50
118,8,Friday,13:00,13:50
118,4,Monday,14:00,14:45
118,4,Tuesday,14:00,14:45
118,4,Wednesday,14:00,14:45
118,4,Thursday,14:00,14:45
118,4,Friday,14:00,14:45
123,7,Monday,8:30,9:15
123,7,Tuesday,8:30,9:15
123,7,Wednesday,8:30,9:15
123,7,Thursday,8:30,9:15
123,7,Friday,8:30,9:15
123,6,Monday,9:25,10:10
123,6,Tuesday,9:25,10:10
123,6,Wednesday,9:25,10:10
123,6,Thursday,9:25,10:10
123,6,Friday,9:25,10:10
123,2,Monday,10:20,11:05
123,2,Tuesday,10:20,11:05
123,2,Wednesday,10:20,11:05
123,2,Thursday,10:20,11:05
123,2,Friday,10:20,11:05
123,5,Monday,11:15,12:00
123,5,Tuesday,11:15,12:00
123,5,Wednesday,11:15,12:00
123,5,Thursday,11:15,12:00
123,5,Friday,11:15,12:00
123,8,Monday,13:00,13:50
123,8,Tuesday,13:00,13:50
123,8,Wednesday,13:00,13:50
123,8,Thursday,13:00,13:50
123,8,Friday,13:00,13:50
123,4,Monday,14:00,14:45
123,4,Tuesday,14:00,14:45
123,4,Wednesday,14:00,14:45
123,4,Thursday,14:00,14:45
123,4,Friday,14:00,14:45
127,7,Monday,8:30,9:15
127,7,Tuesday,8:30,9:15
127,7,Wednesday,8:30,9:15
127,7,Thursday,8:30,9:15
127,7,Friday,8:30,9:15
127,6,Monday,9:25,10:10
127,6,Tuesday,9:25,10:10
127,6,Wednesday,9:25,10:10
127,6,Thursday,9:25,10:10
127,6,Friday,9:25,10:10
127,2,Monday,10:20,11:05
127,2,Tuesday,10:20,11:05
127,2,Wednesday,10:20,11:05
127,2,Thursday,10:20,11:05
127,2,Friday,10:20,11:05
127,5,Monday,11:15,12:00
127,5,Tuesday,11:15,12:00
127,5,Wednesday,11:15,12:00
127,5,Thursday,11:15,12:00
127,5,Friday,11:15,12:00
127,8,Monday,13:00,13:50
127,8,Tuesday,13:00,13:50
127,8,Wednesday,13:00,13:50
127,8,Thursday,13:00,13:50
127,8,Friday,13:00,13:50
127,4,Monday,14:00,14:45
127,4,Tuesday,14:00,14:45
127,4,Wednesday,14:00,14:45
127,4,Thursday,14:00,14:45
127,4,Friday,14:00,14:45
130,7,Monday,8:30,9:15
130,7,Tuesday,8:30,9:15
130,7,Wednesday,8:30,9:15
130,7,Thursday,8:30,9:15
130,7,Friday,8:30,9:15
130,6,Monday,9:25,10:10
130,6,Tuesday,9:25,10:10
130,6,Wednesday,9:25,10:10
130,6,Thursday,9:25,10:10
130,6,Friday,9:25,10:10
130,2,Monday,10:20,11:05
130,2,Tuesday,10:20,11:05
130,2,Wednesday,10:20,11:05
130,2,Thursday,10:20,11:05
130,2,Friday,10:20,11:05
130,5,Monday,11:15,12:00
130,5,Tuesday,11:15,12:00
130,5,Wednesday,11:15,12:00
130,5,Thursday,11:15,12:00
130,5,Friday,11:15,12:00
130,8,Monday,13:00,13:50
130,8,Tuesday,13:00,13:50
130,8,Wednesday,13:00,13:50
130,8,Thursday,13:00,13:50
130,8,Friday,13:00,13:50
130,4,Monday,14:00,14:45
130,4,Tuesday,14:00,14:45
130,4,Wednesday,14:00,14:45
130,4,Thursday,14:00,14:45
130,4,Friday,14:00,14:45
150,7,Monday,8:30,9:15
150,7,Tuesday,8:30,9:15
150,7,Wednesday,8:30,9:15
150,7,Thursday,8:30,9:15
150,7,Friday,8:30,9:15
150,6,Monday,9:25,10:10
150,6,Tuesday,9:25,10:10
150,6,Wednesday,9:25,10:10
150,6,Thursday,9:25,10:10
150,6,Friday,9:25,10:10
150,2,Monday,10:20,11:05
150,2,Tuesday,10:20,11:05
150,2,Wednesday,10:20,11:05
150,2,Thursday,10:20,11:05
150,2,Friday,10:20,11:05
150,5,Monday,11:15,12:00
150,5,Tuesday,11:15,12:00
150,5,Wednesday,11:15,12:00
150,5,Thursday,11:15,12:00
150,5,Friday,11:15,12:00
150,8,Monday,13:00,13:50
150,8,Tuesday,13:00,13:50
150,8,Wednesday,13:00,13:50
150,8,Thursday,13:00,13:50
150,8,Friday,13:00,13:50
150,4,Monday,14:00,14:45
150,4,Tuesday,14:00,14:45
150,4,Wednesday,14:00,14:45
150,4,Thursday,14:00,14:45
150,4,Friday,14:00,14:45
204,7,Monday,8:30,9:15
204,7,Tuesday,8:30,9:15
204,7,Wednesday,8:30,9:15
204,7,Thursday,8:30,9:15
204,7,Friday,8:30,9:15
204,6,Monday,9:25,10:10
204,6,Tuesday,9:25,10:10
204,6,Wednesday,9:25,10:10
204,6,Thursday,9:25,10:10
204,6,Friday,9:25,10:10
204,2,Monday,10:20,11:05
204,2,Tuesday,10:20,11:05
204,2,Wednesday,10:20,11:05
204,2,Thursday,10:20,11:05
204,2,Friday,10:20,11:05
204,5,Monday,11:15,12:00
204,5,Tuesday,11:15,12:00
204,5,Wednesday,11:15,12:00
204,5,Thursday,11:15,12:00
204,5,Friday,11:15,12:00
204,8,Monday,13:00,13:50
204,8,Tuesday,13:00,13:50
204,8,Wednesday,13:00,13:50
204,8,Thursday,13:00,13:50
204,8,Friday,13:00,13:50
204,4,Monday,14:00,14:45
204,4,Tuesday,14:00,14:45
204,4,Wednesday,14:00,14:45
204,4,Thursday,14:00,14:45
204,4,Friday,14:00,14:45
207,7,Monday,8:30,9:15
207,7,Tuesday,8:30,9:15
207,7,Wednesday,8:30,9:15
207,7,Thursday,8:30,9:15
207,7,Friday,8:30,9:15
207,6,Monday,9:25,10:10
207,6,Tuesday,9:25,10:10
207,6,Wednesday,9:25,10:10
207,6,Thursday,9:25,10:10
207,6,Friday,9:25,10:10
207,2,Monday,10:20,11:05
207,2,Tuesday,10:20,11:05
207,2,Wednesday,10:20,11:05
207,2,Thursday,10:20,11:05
207,2,Friday,10:20,11:05
207,5,Monday,11:15,12:00
207,5,Tuesday,11:15,12:00
207,5,Wednesday,11:15,12:00
207,5,Thursday,11:15,12:00
207,5,Friday,11:15,12:00
207,8,Monday,13:00,13:50
207,8,Tuesday,13:00,13:50
207,8,Wednesday,13:00,13:50
207,8,Thursday,13:00,13:50
207,8,Friday,13:00,13:50
207,4,Monday,14:00,14:45
207,4,Tuesday,14:00,14:45
207,4,Wednesday,14:00,14:45
207,4,Thursday,14:00,14:45
207,4,Friday,14:00,14:45
235,7,Monday,8:30,9:15
235,7,Tuesday,8:30,9:15
235,7,Wednesday,8:30,9:15
235,7,Thursday,8:30,9:15
235,7,Friday,8:30,9:15
235,6,Monday,9:25,10:10
235,6,Tuesday,9:25,10:10
235,6,Wednesday,9:25,10:10
235,6,Thursday,9:25,10:10
235,6,Friday,9:25,10:10
235,2,Monday,10:20,11:05
235,2,Tuesday,10:20,11:05
235,2,Wednesday,10:20,11:05
235,2,Thursday,10:20,11:05
235,2,Friday,10:20,11:05
235,5,Monday,11:15,12:00
235,5,Tuesday,11:15,12:00
235,5,Wednesday,11:15,12:00
235,5,Thursday,11:15,12:00
235,5,Friday,11:15,12:00
235,8,Monday,13:00,13:50
235,8,Tuesday,13:00,13:50
235,8,Wednesday,13:00,13:50
235,8,Thursday,13:00,13:50
235,8,Friday,13:00,13:50
235,4,Monday,14:00,14:45
235,4,Tuesday,14:00,14:45
235,4,Wednesday,14:00,14:45
235,4,Thursday,14:00,14:45
235,4,Friday,14:00,14:45
237,7,Monday,8:30,9:15
237,7,Tuesday,8:30,9:15
237,7,Wednesday,8:30,9:15
237,7,Thursday,8:30,9:15
237,7,Friday,8:30,9:15
237,6,Monday,9:25,10:10
237,6,Tuesday,9:25,10:10
237,6,Wednesday,9:25,10:10
237,6,Thursday,9:25,10:10
237,6,Friday,9:25,10:10
237,2,Monday,10:20,11:05
237,2,Tuesday,10:20,11:05
237,2,Wednesday,10:20,11:05
237,2,Thursday,10:20,11:05
237,2,Friday,10:20,11:05
237,5,Monday,11:15,12:00
237,5,Tuesday,11:15,12:00
237,5,Wednesday,11:15,12:00
237,5,Thursday,11:15,12:00
237,5,Friday,11:15,12:00
237,8,Monday,13:00,13:50
237,8,Tuesday,13:00,13:50
237,8,Wednesday,13:00,13:50
237,8,Thursday,13:00,13:50
237,8,Friday,13:00,13:50
237,4,Monday,14:00,14:45
237,4,Tuesday,14:00,14:45
237,4,Wednesday,14:00,14:45
237,4,Thursday,14:00,14:45
237,4,Friday,14:00,14:45
247,7,Monday,8:30,9:15
247,7,Tuesday,8:30,9:15
247,7,Wednesday,8:30,9:15
247,7,Thursday,8:30,9:15
247,7,Friday,8:30,9:15
247,6,Monday,9:25,10:10
247,6,Tuesday,9:25,10:10
247,6,Wednesday,9:25,10:10
247,6,Thursday,9:25,10:10
247,6,Friday,9:25,10:10
247,2,Monday,10:20,11:05
247,2,Tuesday,10:20,11:05
247,2,Wednesday,10:20,11:05
247,2,Thursday,10:20,11:05
247,2,Friday,10:20,11:05
247,5,Monday,11:15,12:00
247,5,Tuesday,11:15,12:00
247,5,Wednesday,11:15,12:00
247,5,Thursday,11:15,12:00
247,5,Friday,11:15,12:00
247,8,Monday,13:00,13:50
247,8,Tuesday,13:00,13:50
247,8,Wednesday,13:00,13:50
247,8,Thursday,13:00,13:50
247,8,Friday,13:00,13:50
247,4,Monday,14:00,14:45
247,4,Tuesday,14:00,14:45
247,4,Wednesday,14:00,14:45
247,4,Thursday,14:00,14:45
247,4,Friday,14:00,14:45
267,7,Monday,8:30,9:15
267,7,Tuesday,8:30,9:15
267,7,Wednesday,8:30,9:15
267,7,Thursday,8:30,9:15
267,7,Friday,8:30,9:15
267,6,Monday,9:25,10:10
267,6,Tuesday,9:25,10:10
267,6,Wednesday,9:25,10:10
267,6,Thursday,9:25,10:10
267,6,Friday,9:25,10:10
267,2,Monday,10:20,11:05
267,2,Tuesday,10:20,11:05
267,2,Wednesday,10:20,11:05
267,2,Thursday,10:20,11:05
267,2,Friday,10:20,11:05
267,5,Monday,11:15,12:00
267,5,Tuesday,11:15,12:00
267,5,Wednesday,11:15,12:00
267,5,Thursday,11:15,12:00
267,5,Friday,11:15,12:00
267,8,Monday,13:00,13:50
267,8,Tuesday,13:00,13:50
267,8,Wednesday,13:00,13:50
267,8,Thursday,13:00,13:50
267,8,Friday,13:00,13:50
267,4,Monday,14:00,14:45
267,4,Tuesday,14:00,14:45
267,4,Wednesday,14:00,14:45
267,4,Thursday,14:00,14:45
267,4,Friday,14:00,14:45
346,7,Monday,8:30,9:15
346,7,Tuesday,8:30,9:15
346,7,Wednesday,8:30,9:15
346,7,Thursday,8:30,9:15
346,7,Friday,8:30,9:15
346,6,Monday,9:25,10:10
